date,nav
2020-11-24,72.03940
2020-11-23,71.31080
2020-11-20,70.68970
2020-11-19,70.32570
2020-11-18,70.07870
2020-11-17,69.25850
2020-11-13,67.89750
2020-11-12,67.08740
2020-11-11,66.66850
2020-11-10,66.49610
2020-11-09,66.57070
2020-11-06,65.76100
2020-11-05,65.36320
2020-11-04,64.67030
2020-11-03,64.27570
2020-11-02,63.95820
2020-10-30,64.04220
2020-10-29,63.87380
2020-10-28,64.12640
2020-10-27,64.29050
2020-10-26,64.14670
2020-10-23,64.41670
2020-10-22,63.92640
2020-10-21,63.76260
2020-10-20,63.71480
2020-10-19,63.79330
2020-10-16,63.28830
2020-10-15,62.55860
2020-10-14,63.46370
2020-10-13,62.86580
2020-10-12,62.75970
2020-10-09,63.29060
2020-10-08,63.48170
2020-10-07,64.10250
2020-10-06,64.26170
2020-10-05,64.35350
2020-10-01,64.10930
2020-09-30,63.80230
2020-09-29,63.63050
2020-09-28,63.56630
2020-09-25,62.48450
2020-09-24,61.64670
2020-09-23,62.70630
2020-09-22,62.81530
2020-09-21,63.95850
2020-09-18,65.71470
2020-09-17,66.27420
2020-09-16,66.70090
2020-09-15,66.51880
2020-09-14,65.83310
2020-09-11,62.93640
2020-09-10,62.98380
2020-09-09,61.99760
2020-09-08,62.69250
2020-09-07,63.14550
2020-09-04,63.04490
2020-09-03,63.62770
2020-09-02,63.54330
2020-09-01,62.32650
2020-08-31,62.35880
2020-08-28,65.03450
2020-08-27,65.03040
2020-08-26,64.64390
2020-08-25,64.20120
2020-08-24,64.21660
2020-08-21,63.20560
2020-08-20,62.30870
2020-08-19,61.77670
2020-08-18,61.56860
2020-08-17,61.00840
2020-08-14,60.85190
2020-08-13,60.70920
2020-08-12,59.28590
2020-08-11,58.99220
2020-08-10,58.72160
2020-08-07,57.97240
2020-08-06,57.69790
2020-08-05,57.00650
2020-08-04,56.55650
2020-08-03,56.01470
2020-07-31,55.30080
2020-07-30,55.01940
2020-07-29,55.12990
2020-07-28,55.23620
2020-07-27,55.50970
2020-07-24,56.10870
2020-07-23,55.99010
2020-07-22,55.56520
2020-07-21,55.42380
2020-07-20,54.90450
2020-07-17,54.54600
2020-07-16,54.26330
2020-07-15,54.45790
2020-07-14,54.25740
2020-07-13,54.53980
2020-07-10,54.93760
2020-07-09,54.99560
2020-07-08,54.50730
2020-07-07,54.93200
2020-07-06,54.79150
2020-07-03,53.93670
2020-07-02,53.46330
2020-07-01,53.05260
2020-06-30,52.82190
2020-06-29,52.94460
2020-06-26,53.45770
2020-06-25,53.19150
2020-06-24,53.24950
2020-06-23,53.61290
2020-06-22,53.26470
2020-06-19,52.35010
2020-06-18,51.56850
2020-06-17,50.97340
2020-06-16,50.76750
2020-06-15,51.00410
2020-06-12,50.86480
2020-06-11,50.64260
