date,nav
2018-08-16,144.88890
2018-08-14,144.89830
2018-08-13,144.86380
2018-08-10,144.88340
2018-08-09,144.85470
2018-08-08,144.77510
2018-08-07,144.73600
2018-08-06,144.72870
2018-08-03,144.68290
2018-08-02,144.71700
2018-08-01,144.68980
2018-07-31,144.54730
2018-07-30,144.47080
2018-07-27,144.39670
2018-07-26,144.35610
2018-07-25,144.28570
2018-07-24,144.25430
2018-07-23,144.22170
2018-07-20,144.16510
2018-07-19,144.16040
2018-07-18,144.17840
2018-07-17,144.15340
2018-07-16,144.03320
2018-07-13,143.99320
2018-07-12,143.91370
2018-07-11,143.76360
2018-07-10,143.71530
2018-07-09,143.66660
2018-07-06,143.56560
2018-07-05,143.52720
2018-07-04,143.52830
2018-07-03,143.41800
2018-07-02,143.37150
2018-06-29,143.24280
2018-06-28,143.19500
2018-06-27,143.25810
2018-06-26,143.30680
2018-06-25,143.28980
2018-06-22,143.21550
2018-06-21,143.21270
2018-06-20,143.07850
2018-06-19,142.99360
2018-06-18,142.93930
2018-06-15,142.78320
2018-06-14,142.68740
2018-06-13,142.59070
2018-06-12,142.48370
2018-06-11,142.45510
2018-06-08,142.40350
2018-06-07,142.28120
2018-06-06,142.39720
2018-06-05,142.46650
2018-06-04,142.39980
2018-06-01,142.36740
2018-05-31,142.42000
2018-05-30,142.52960
2018-05-29,142.47260
2018-05-28,142.42240
2018-05-25,142.24870
2018-05-24,142.11650
2018-05-23,142.13570
2018-05-22,142.14720
2018-05-21,142.11740
2018-05-18,142.08570
2018-05-17,141.90050
2018-05-16,141.95750
2018-05-15,142.09140
2018-05-14,142.23980
2018-05-11,142.28570
2018-05-10,142.30770
2018-05-09,142.35630
2018-05-08,142.51870
2018-05-07,142.48080
2018-05-04,142.31650
2018-05-03,142.31790
